ensemble,weight_step,rows,weight_random_forest_sports,weight_logistic_sports,weight_poisson,log_loss,brier_score,accuracy,macro_f1,ece_10_bins,weight_market,weight_random_forest_market,weight_logistic_market
ensemble_sports,0.05,760,0.30000000000000004,0.1,0.6000000000000001,0.9663455659234613,0.5741996032290524,0.5302631578947369,0.3916090629800307,0.021560529880457736,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.15000000000000002,0.55,0.9658899765127253,0.5739267542486252,0.531578947368421,0.39202088090231646,0.022242061520364304,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.2,0.5,0.9656362577149123,0.573786897374648,0.5328947368421053,0.3922973030045241,0.020978115954069232,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.25,0.45,0.9655822388887726,0.5737800326071211,0.531578947368421,0.39103854875283445,0.0198564790105671,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.30000000000000004,0.4,0.9657268665375206,0.5739061599460442,0.5328947368421053,0.39192611041926106,0.01798009889135739,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.35000000000000003,0.35000000000000003,0.9660702083474207,0.5741652793914175,0.5368421052631579,0.3962311906247833,0.017070839076723063,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.4,0.30000000000000004,0.9666135003033584,0.5745573909432408,0.5355263157894737,0.3963874904652937,0.014638333997037602,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.45,0.25,0.9673592443945941,0.5750824946015143,0.5342105263157895,0.3946397902998806,0.016026764729266042,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.5,0.2,0.968311371177646,0.5757405903662378,0.5328947368421053,0.39425120467983926,0.015571967181233352,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.55,0.15000000000000002,0.9694754919379037,0.5765316782374116,0.5342105263157895,0.3970726254626749,0.015590946642529711,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.6000000000000001,0.1,0.9708592828483616,0.5774557582150354,0.5342105263157895,0.39984797457797105,0.01244437911861293,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.65,0.05,0.9724730753602114,0.5785128302991093,0.5342105263157895,0.40266444942384566,0.013930328464120876,0.0,0.0,0.0
ensemble_sports,0.05,760,0.30000000000000004,0.7000000000000001,0.0,0.9743307882857565,0.5797028944896333,0.5355263157894737,0.4072650695622621,0.014919411544074104,0.0,0.0,0.0
ensemble_sports,0.05,760,0.35000000000000003,0.0,0.65,0.9669114880942304,0.5744903563063483,0.5276315789473685,0.38959847430544814,0.02446490820893268,0.0,0.0,0.0
