model,feature,coefficient_home,coefficient_draw,coefficient_away,mean_absolute_coefficient,rank
logistic_sports,season_goal_difference_avg,0.045206215768002087,0.04889354460916338,-0.09409976037716532,0.06273317358477692,11
logistic_sports,away_season_goal_difference_avg_pre,-0.00919780466234349,-0.08149270084007891,0.09069050550242246,0.060460337001614954,12
logistic_sports,home_season_ppg_pre,-0.054853650033046,0.08829973204439077,-0.033446082011344996,0.058866488029593926,13
logistic_sports,home_elo_pre,0.0869523110629781,-0.03359475716830919,-0.05335755389466902,0.05796820737531877,14
logistic_sports,away_form_goals_for_avg_10,0.06790576182017999,-0.08610821639266078,0.01820245457248124,0.057405477595107335,15
logistic_sports,away_league_position_pre,-0.03698099615636011,0.08407003878190263,-0.04708904262554217,0.056046692521268295,16
logistic_sports,home_venue_shots_on_target_for_avg_5,0.08312664446229172,-0.05347121739087698,-0.029655427071415073,0.05541776297486126,17
logistic_sports,away_venue_shots_on_target_for_avg_5,-0.033518726846818316,-0.04780854195025306,0.08132726879707108,0.05421817919804748,18
logistic_sports,history_ready_5,0.07834879739929244,-0.018368277532993582,-0.059980519866299015,0.05223253159952834,19
logistic_sports,away_venue_win_rate_5,-0.023822788173064227,-0.052431000373424304,0.0762537885464884,0.05083585903099231,20
logistic_sports,away_division_changed,0.0735894986100821,0.0021580525059183356,-0.07574755111600018,0.05049836741066687,21
logistic_sports,venue_ppg_5_difference,-0.07069972343564228,0.04958171408947714,0.021118009346165218,0.04713314895709488,22
logistic_sports,form_ppg_10_difference,0.008327834330970226,0.06196971370347575,-0.07029754803444678,0.04686503202296425,23
logistic_sports,home_days_rest,-0.06891556514135071,0.04019772686920976,0.02871783827214108,0.04594371009423385,24
logistic_sports,away_venue_ppg_5,0.06691919597695177,-0.028042407897103504,-0.03887678807984796,0.044612797317967745,25
logistic_sports,home_form_ppg_5,-0.06658986041846035,0.013358036309120093,0.05323182410934023,0.04439324027897356,26
logistic_sports,away_season_goals_for_avg_pre,0.02102869555049274,-0.06525957647567304,0.044230880925180086,0.04350638431711529,27
logistic_sports,home_form_goals_against_avg_10,-0.003569297328093512,0.06344335051122753,-0.05987405318313424,0.042295567007485095,28
logistic_sports,away_venue_goals_against_avg_5,0.06165555193082801,-0.06232580771401312,0.0006702557831852851,0.04155053847600881,29
logistic_sports,home_form_goals_for_avg_10,0.06194830709854348,-0.01225146370000187,-0.04969684339854225,0.041298871399029206,30
logistic_sports,home_form_win_rate_5,-0.06006518313851673,0.021365278834880888,0.038699904303635534,0.04004345542567772,31
logistic_sports,away_form_goal_difference_avg_5,-0.008164698167067799,0.05909487257137501,-0.05093017440430746,0.03939658171425009,32
logistic_sports,away_form_goals_against_avg_10,0.0025100509509913015,-0.05750789133107345,0.05499784038008286,0.03833859422071587,33
logistic_sports,home_season_win_rate_pre,0.05704292022390776,-0.02001603169813068,-0.03702688852577796,0.038028613482605465,34
logistic_sports,home_form_goal_difference_avg_5,0.05369683017149975,-0.03244282650572669,-0.021254003665773406,0.03579788678099995,35
logistic_sports,away_form_draw_rate_5,0.024841441573235583,0.027716512098702798,-0.05255795367193891,0.03503863578129243,36
logistic_sports,away_form_goals_against_avg_5,-0.05228439664855315,0.037639246852751156,0.014645149795801907,0.034856264432368736,37
logistic_sports,away_form_ppg_10,-0.05205346598529893,0.003262881539149543,0.04879058444614999,0.03470231065686615,38
logistic_sports,away_days_rest,0.031991230476458736,0.019872194562439292,-0.05186342503889826,0.03457561669259876,39
logistic_sports,days_rest_difference,0.04047374832277796,0.010079271099131247,-0.050553019421909165,0.03370201294793946,40
